	DEPT	ТАЛЬБЛОК	НАГРУЗКА	ОБОРОТЫ_РОТОРА	СКОРОСТЬ_МЕХАНИЧЕСКАЯ	РАСХОД_НА_ВЫХОДЕ	ВЕС_НА_КРЮКЕ	СКОРОСТЬ_БУРЕНИЯ	ДАВЛЕНИЕ_НА_ВХОДЕ	ДМК	МОМЕНТ_РОТОРА
24309	4543.0	8.971	4.171	41.52	2.766	29.02	148.5	2.749	198.0	21.45	2.334
24310	4543.2	8.766	4.115	41.56	2.897	29.02	148.3	3.306	197.9	20.7	2.34
24311	4543.2	4.839	7.738	96.07	3.688	32.81	138.5	3.93	224.3	16.56	2.344
24312	4543.4	4.641	7.745	96.13	3.747	32.81	138.8	3.273	224.4	16.49	2.329
24313	4543.4	8.562	4.297	41.26	2.969	29.0	148.3	3.233	198.4	20.55	2.328
24314	4543.6	4.443	7.662	96.03	3.984	32.81	138.8	4.458	224.3	15.74	2.316
24315	4543.6	8.363	4.597	41.17	2.981	29.0	147.9	3.131	198.6	20.47	2.317
24316	4543.8	4.24	7.78	95.73	4.084	32.81	138.7	4.011	224.4	14.3	2.336
24317	4543.8	8.156	4.617	41.16	3.092	28.99	147.4	3.949	198.5	20.52	2.329
24318	4544.0	4.042	7.865	96.33	4.054	32.81	138.5	4.819	224.4	14.08	2.317
24319	4544.0	7.953	4.533	41.27	3.342	28.98	148.1	3.116	198.0	19.8	2.318
24320	4544.2	3.845	7.737	95.79	3.971	32.81	138.3	4.49	224.0	16.75	2.338
24321	4544.2	7.752	4.436	41.22	3.556	29.03	148.0	3.057	198.9	19.08	2.302
24322	4544.4	7.547	4.467	41.1	3.541	28.99	147.5	5.982	199.5	18.93	2.321
24323	4544.4	3.647	7.686	95.96	4.068	32.81	138.6	2.84	224.0	16.49	2.33
24324	4544.6	3.449	7.659	96.34	4.165	32.81	138.8	4.854	223.7	15.72	2.328
24325	4544.6	7.348	4.48	41.26	3.338	29.0	148.0	2.744	199.0	18.87	2.318
24326	4544.8	7.146	4.527	41.16	3.404	28.98	147.9	3.311	198.9	18.84	2.308
24327	4544.8	3.252	7.807	96.79	4.029	32.81	138.6	4.511	224.1	14.75	2.34
24328	4545.0	3.051	7.807	96.17	3.699	32.81	138.6	3.838	223.2	17.05	2.32
24329	4545.0	6.939	4.844	41.08	3.853	29.03	147.4	4.183	197.8	17.45	2.329
24330	4545.2	2.859	7.804	96.04	3.402	32.81	138.8	3.011	223.2	17.78	2.304
24331	4545.2	6.737	5.187	41.24	4.128	28.98	147.0	3.457	197.8	16.12	2.318
24332	4545.4	2.653	7.945	96.1	3.774	32.81	138.6	4.943	223.6	16.3	2.319
24333	4545.4	6.532	5.209	41.32	3.787	29.03	146.9	5.722	197.2	18.13	2.314
24334	4545.6	6.328	5.152	41.37	3.082	28.98	147.3	2.912	197.0	21.03	2.312
24335	4545.6	2.456	8.031	95.76	4.205	32.81	138.4	4.184	223.2	15.18	2.312
24336	4545.8	2.255	8.097	95.99	4.24	32.81	138.4	4.205	223.0	14.98	2.307
24337	4545.8	6.129	4.762	41.48	2.778	29.0	147.2	3.32	197.7	21.36	2.299
24338	4546.0	2.062	8.178	95.89	3.934	32.81	138.2	4.347	223.4	15.69	2.318
24339	4546.0	5.924	4.623	41.37	3.037	29.01	148.1	2.956	198.4	19.7	2.311
24340	4546.2	1.856	8.2	95.92	3.63	32.81	138.2	4.165	223.3	16.8	2.352
24341	4546.2	5.717	4.358	41.57	3.462	29.03	147.7	4.303	198.5	17.74	2.29
24342	4546.4	1.66	8.091	95.53	3.481	32.8	138.2	2.786	223.1	17.41	2.28
24343	4546.4	5.518	4.518	41.56	3.713	29.06	148.0	3.708	197.7	16.68	2.312
24344	4546.6	1.463	7.949	95.55	3.55	32.81	138.5	3.707	223.3	17.33	2.339
24345	4546.6	5.322	4.549	41.5	3.763	28.9	147.6	4.87	195.8	16.24	2.311
24346	4546.8	1.266	7.963	95.34	3.628	32.81	138.3	3.621	223.3	16.91	2.358
24347	4546.8	5.113	4.692	41.41	3.655	29.02	147.6	3.85	195.3	16.51	2.305
24348	4547.0	4.912	4.783	41.53	3.45	29.06	147.6	3.324	196.0	16.25	2.311
24349	4547.0	1.064	7.912	95.5	3.74	32.81	138.4	3.936	222.6	16.21	2.315
24350	4547.2	4.705	3.833	41.42	4.868	29.07	147.3	3.641	196.1	15.84	2.308
24351	4547.2	0.889	8.006	95.06	3.818	32.81	138.5	3.764	222.6	15.92	2.318
24352	4547.4	4.501	3.136	22.43	8.915	29.06	145.0	3.26	195.9	11.39	1.25
24353	4547.4	0.666	8.024	94.98	3.728	32.81	138.2	4.557	221.6	16.73	2.295
24354	4547.6	0.469	8.02	94.68	3.526	32.81	138.3	3.97	222.7	17.69	2.325
24355	4547.6	4.305	4.677	0.0	14.745	29.02	144.2	11.676	196.3	5.52	0.0
24356	4547.8	4.103	5.633	0.0	17.0	29.0	140.8	24.414	197.0	4.75	0.0
24357	4547.8	0.267	7.952	94.83	3.442	32.8	138.5	3.088	222.2	19.11	2.303
24358	4547.9	3.967	7.499	0.0	18.721	29.01	138.6	37.977	197.8	4.75	0.0
24359	4548.0	0.078	7.691	94.94	3.599	32.81	138.3	4.233	223.5	18.1	2.312
24360	4548.2	3.696	7.834	0.0	19.052	29.03	133.7	50.025	200.2	5.78	0.0
24361	4548.2	9.255	7.54	96.78	3.965	32.81	138.9	4.147	224.5	17.73	2.274
24362	4548.4	9.069	6.954	95.74	4.08	32.81	139.3	4.423	223.5	15.9	2.317
24363	4548.4	3.494	5.57	0.0	15.856	29.1	131.8	5.477	199.8	7.81	0.0
24364	4548.6	3.287	1.129	0.0	10.15	29.18	131.6	5.307	198.4	10.06	0.0
24365	4548.6	8.884	6.768	94.69	3.819	32.81	139.4	2.897	222.5	16.64	2.34
24366	4548.8	8.698	6.578	93.68	3.407	32.81	139.9	4.561	221.6	16.78	2.323
24367	4548.8	3.081	0.585	0.0	8.7	29.07	129.6	7.9	198.3	10.37	0.0
24368	4548.9	2.962	0.585	0.0	8.7	28.97	141.7	7.615	198.3	10.64	0.0
24369	4549.0	8.512	6.915	94.51	3.302	32.81	139.6	3.621	226.0	18.85	2.256
24370	4549.1	2.764	3.855	0.0	13.603	28.95	135.6	13.783	197.1	11.2	0.0
24371	4549.2	8.327	6.886	93.59	2.979	32.81	139.5	3.802	225.6	19.09	2.303
24372	4549.4	8.141	6.942	94.06	3.087	32.81	139.6	2.672	225.3	20.09	2.263
24373	4549.4	2.479	8.682	0.0	15.971	29.13	132.4	4.99	198.6	14.32	0.0
24374	4549.6	2.28	11.048	0.0	16.598	29.21	129.5	16.745	198.1	15.38	0.0
24375	4549.6	7.955	6.81	93.86	3.188	32.81	139.5	2.984	224.8	19.15	2.278
24376	4549.8	2.061	10.672	0.0	13.157	29.04	136.9	6.907	199.4	15.58	0.0
24377	4549.8	7.77	6.948	93.77	3.387	32.81	139.3	3.768	224.2	18.68	2.247
24378	4550.0	7.584	7.145	93.82	3.463	32.81	139.3	3.19	224.3	17.69	2.253
24379	4550.0	1.86	8.885	0.0	11.373	29.08	133.6	8.775	199.6	16.03	0.0
24380	4550.2	1.671	9.512	0.0	10.972	29.06	134.9	4.564	199.3	16.28	0.0
24381	4550.2	7.398	7.124	93.18	3.49	32.81	139.1	3.427	224.0	17.98	2.251
24382	4550.4	7.212	7.015	93.2	3.461	32.81	139.5	3.19	223.6	18.09	2.295
24383	4550.4	1.457	8.885	0.0	10.893	29.01	135.0	5.156	198.5	16.43	0.0
24384	4550.6	7.027	7.134	93.31	3.868	32.81	139.6	3.578	223.3	17.31	2.224
24385	4550.6	1.25	9.199	0.0	11.599	29.04	135.4	3.556	197.5	16.38	0.0
24386	4550.8	6.841	7.312	92.58	4.111	32.81	139.1	4.175	223.1	16.18	2.318
24387	4550.8	1.054	8.799	0.0	12.187	29.03	133.9	6.693	197.4	16.34	0.0
24388	4551.0	0.852	9.551	0.0	12.383	29.1	136.2	3.194	197.3	15.34	0.0
24389	4551.0	6.655	7.792	92.42	4.127	32.81	138.9	4.507	222.6	15.33	2.273
24390	4551.2	0.653	9.927	0.0	11.357	29.05	133.2	11.05	198.0	14.47	0.0
24391	4551.2	6.47	7.859	95.17	4.18	32.79	138.8	2.714	222.4	15.72	2.28
24392	4551.4	6.284	7.998	94.66	3.979	32.76	138.6	4.897	222.1	16.11	2.245
24393	4551.4	0.445	9.167	0.0	8.729	29.04	132.8	6.18	200.3	16.03	0.0
24394	4551.6	6.098	7.754	95.66	3.939	32.8	138.4	3.903	222.3	16.48	2.273
24395	4551.6	0.235	7.191	31.74	5.54	29.11	145.5	5.05	202.0	18.47	2.011
24396	4551.8	5.913	7.725	95.2	4.009	32.77	138.7	3.718	221.7	16.68	2.274
24397	4551.8	9.882	5.003	36.51	3.385	29.1	146.0	3.659	201.3	18.9	2.309
24398	4552.0	9.665	4.641	36.52	3.029	29.3	146.8	2.777	199.8	18.58	2.302
24399	4552.0	5.727	7.953	94.8	4.074	32.76	138.5	4.615	221.6	16.11	2.291
24400	4552.2	5.541	8.039	94.51	4.322	32.76	138.3	3.695	221.9	15.84	2.304
24401	4552.2	9.455	4.639	36.57	3.225	29.1	146.3	3.613	198.9	18.15	2.295
24402	4552.4	5.356	7.986	94.69	4.189	32.78	138.6	4.064	221.4	14.98	2.311
24403	4552.4	9.245	4.734	36.67	3.35	29.15	146.6	4.171	199.1	17.98	2.294
24404	4552.6	9.035	4.971	36.63	3.395	29.12	145.4	5.756	199.2	18.41	2.301
24405	4552.6	5.17	7.763	94.41	4.234	32.77	138.6	4.483	221.4	14.79	2.285
24406	4552.8	4.984	7.851	94.59	4.255	32.73	138.2	3.454	221.3	15.74	2.285
24407	4552.8	8.825	4.965	36.61	3.316	29.13	146.2	2.603	198.5	18.66	2.292
24408	4553.0	8.614	4.961	36.4	3.133	29.08	146.0	4.144	198.4	19.69	2.305
24409	4553.0	4.799	7.85	95.05	3.85	32.77	138.5	4.67	221.1	16.55	2.292
24410	4553.2	8.404	4.846	36.64	2.987	29.08	146.2	3.061	199.0	20.6	2.298
24411	4553.2	4.613	7.952	94.56	3.857	32.74	138.6	3.021	221.1	18.02	2.281
24412	4553.4	8.194	4.757	36.63	2.966	29.08	146.1	3.549	199.6	20.37	2.298
24413	4553.4	4.427	7.849	95.02	3.701	32.78	138.6	4.406	221.0	17.34	2.289
24414	4553.6	7.984	4.717	36.74	3.042	29.08	146.4	2.818	198.9	19.75	2.29
24415	4553.6	4.242	7.789	94.52	3.636	32.75	138.5	3.467	221.1	17.52	2.256
24416	4553.8	7.774	4.687	36.61	3.378	29.1	146.2	3.491	197.5	19.57	2.287
24417	4553.8	4.056	7.642	95.01	3.467	32.77	138.7	3.957	220.8	17.36	2.301
24418	4554.0	3.87	7.608	95.09	3.414	32.73	138.6	3.353	220.5	17.9	2.248
24419	4554.0	7.564	4.786	36.58	4.003	29.02	146.3	2.974	197.2	17.06	2.29
24420	4554.2	7.353	5.114	36.69	5.644	29.08	146.2	3.688	198.6	14.31	2.287
24421	4554.2	3.685	7.604	94.86	3.428	32.76	138.5	2.945	220.4	18.19	2.262
24422	4554.4	3.499	7.643	95.06	3.361	32.69	138.7	3.54	220.1	18.3	2.264
24423	4554.4	7.143	5.931	36.68	6.646	29.12	146.1	4.086	198.3	12.06	2.296
24424	4554.5	7.038	5.931	33.43	6.646	29.07	145.9	3.933	198.3	11.27	2.104
24425	4554.6	3.313	7.756	95.44	3.214	32.72	138.6	3.581	220.0	18.84	2.254
24426	4554.7	6.828	7.838	0.0	6.266	29.05	144.1	20.374	197.6	11.93	0.0
24427	4554.8	3.128	7.884	95.73	3.12	32.73	138.5	2.529	220.6	19.63	2.269
24428	4555.0	2.942	7.794	95.15	3.148	32.76	138.6	3.316	220.0	19.4	2.278
24429	4555.0	6.515	9.904	0.0	4.702	29.02	139.1	4.537	198.2	20.81	0.0
24430	4555.2	6.303	11.164	0.0	2.956	29.04	139.4	4.8	198.6	22.7	0.0
24431	4555.2	2.756	7.77	94.45	3.401	32.71	138.6	3.02	220.2	18.76	2.242
24432	4555.4	6.096	11.751	0.0	2.747	29.07	139.6	2.338	197.2	22.38	0.0
24433	4555.4	2.571	7.636	89.91	3.527	32.76	138.6	3.984	220.2	17.26	2.273
24434	4555.6	5.889	11.994	0.0	2.833	29.07	138.8	2.764	195.9	22.17	0.0
24435	4555.6	2.385	7.8	89.52	3.439	32.73	138.6	3.649	220.4	17.86	2.253
24436	4555.8	5.677	12.336	0.0	2.976	29.08	139.0	2.245	196.4	22.12	0.0
24437	4555.8	2.199	7.732	90.57	3.161	32.77	138.6	3.857	220.5	18.76	2.261
24438	4556.0	2.014	7.776	90.26	3.003	32.72	138.6	3.003	219.9	20.62	2.231
24439	4556.0	5.462	12.77	0.0	3.157	29.1	138.1	3.368	196.2	20.3	0.0
24440	4556.2	5.258	13.136	0.0	3.266	29.1	137.6	3.576	195.4	18.7	0.0
24441	4556.2	1.828	7.68	93.56	2.788	32.73	138.7	3.152	220.0	20.5	2.236
24442	4556.4	1.642	7.747	94.79	3.03	32.75	138.6	2.919	219.8	20.01	2.254
24443	4556.4	5.046	13.308	0.0	3.216	29.13	137.7	3.376	193.5	19.52	0.0
24444	4556.6	1.457	7.797	94.34	3.481	32.73	138.7	3.434	216.7	18.18	2.267
24445	4556.6	4.834	13.382	0.0	3.071	29.05	137.3	2.987	194.1	20.53	0.0
24446	4556.8	1.271	7.845	94.43	3.767	32.7	138.7	3.282	216.7	18.32	2.266
24447	4556.8	4.625	13.321	0.0	2.988	29.1	138.1	2.767	194.0	20.4	0.0
24448	4557.0	1.085	7.225	94.29	3.736	32.74	138.4	4.454	216.7	17.9	2.253
24449	4557.0	4.42	13.366	0.0	2.984	29.08	137.4	2.873	194.8	20.34	0.0
24450	4557.2	4.211	13.4	0.0	2.984	29.08	137.6	3.621	194.5	20.48	0.0
24451	4557.2	0.9	6.741	93.81	3.699	32.79	139.2	2.605	217.6	20.29	2.495
24452	4557.4	3.994	13.434	0.0	2.973	29.11	137.7	3.057	196.1	20.58	0.0
24453	4557.4	0.714	6.235	93.75	3.54	32.81	140.0	4.645	219.6	19.67	2.6
24454	4557.6	3.782	13.463	0.0	2.959	29.04	137.1	3.356	196.2	20.11	0.0
24455	4557.6	0.528	6.547	94.65	3.628	32.81	140.0	2.706	219.6	20.88	2.548
24456	4557.8	3.575	13.455	0.0	2.881	29.1	138.0	3.86	196.8	19.83	0.0
24457	4557.8	0.343	6.649	94.31	3.706	32.81	139.7	4.843	219.6	17.37	2.558
24458	4558.0	3.373	13.562	0.0	2.737	29.09	137.4	3.918	195.6	22.47	0.0
24459	4558.0	0.157	6.301	95.27	3.667	32.81	139.9	3.362	212.7	16.33	2.539
24460	4558.2	3.159	13.442	0.0	2.596	29.04	137.2	2.628	196.7	25.19	0.0
24461	4558.2	9.647	6.248	95.29	3.588	31.22	142.0	5.329	222.5	13.84	2.523
24462	4558.4	2.942	13.225	0.0	2.544	29.04	137.3	3.18	196.6	24.6	0.0
24463	4558.4	9.449	6.359	94.02	3.549	32.81	141.2	4.435	225.3	14.98	2.501
24464	4558.6	2.758	12.775	0.0	2.571	29.1	139.1	2.776	197.2	24.57	0.0
24465	4558.6	9.252	7.151	93.91	3.578	32.81	140.8	3.394	222.5	15.19	2.5
24466	4558.8	2.528	12.619	0.0	2.577	29.1	138.1	4.457	196.5	25.2	0.0
24467	4558.8	9.054	7.678	93.72	3.627	32.81	140.5	4.643	222.5	16.05	2.506
24468	4559.0	8.856	8.062	93.49	3.453	32.81	140.0	3.852	222.5	16.52	2.507
24469	4559.0	2.31	12.527	0.0	2.553	29.1	138.7	2.56	196.4	25.57	0.0
24470	4559.2	2.104	12.619	0.0	2.498	29.06	138.1	2.948	196.3	26.11	0.0
24471	4559.2	8.658	8.251	93.4	3.319	32.81	139.6	4.086	222.5	17.58	2.523
24472	4559.4	1.89	12.545	0.0	2.415	29.05	138.5	2.241	196.5	25.46	0.0
24473	4559.4	8.461	8.276	93.35	3.172	32.79	139.8	4.138	222.5	19.37	2.531
24474	4559.6	1.68	12.462	0.0	2.33	29.02	138.5	2.312	196.3	26.15	0.0
24475	4559.6	8.263	8.481	93.07	2.745	32.15	139.6	3.47	221.6	21.83	2.509
24476	4559.8	1.472	12.282	0.0	2.303	29.06	138.7	2.545	197.1	26.69	0.0
24477	4559.8	8.065	8.468	93.13	2.541	31.96	139.4	2.229	222.2	24.32	2.499
24478	4560.0	1.262	12.156	0.0	2.355	29.08	138.9	2.232	196.5	25.69	0.0
24479	4560.0	7.868	8.524	92.64	2.61	31.96	139.5	2.956	221.6	24.26	2.527
24480	4560.2	7.67	8.423	92.41	2.912	31.96	139.6	3.476	221.6	22.16	2.535
24481	4560.2	1.051	12.167	0.0	2.654	29.08	139.1	2.878	196.7	24.77	0.0
24482	4560.4	7.472	8.499	92.48	3.083	31.96	139.7	3.635	216.7	19.93	2.521
24483	4560.4	0.844	11.575	0.0	3.206	29.07	138.7	2.853	195.5	21.41	0.0
24484	4560.6	0.63	9.977	0.0	3.755	29.09	138.2	3.196	195.1	17.39	0.0
24485	4560.6	7.275	8.447	92.79	3.044	31.96	139.5	3.192	219.6	19.52	2.526
24486	4560.8	7.077	8.282	93.41	2.956	31.96	139.7	3.349	219.6	19.25	2.526
24487	4560.8	0.444	7.763	36.97	4.057	29.05	147.3	4.727	193.6	17.07	2.149
24488	4561.0	6.879	8.113	93.27	3.371	31.96	140.1	2.931	219.6	18.43	2.541
24489	4561.0	0.209	5.881	39.79	4.038	29.05	147.3	3.302	196.0	17.05	2.313
24490	4561.1	6.78	8.113	92.66	3.578	31.96	140.1	4.914	218.6	18.43	2.517
24491	4561.2	0.0	5.468	39.74	4.007	29.1	147.4	5.518	196.9	17.47	2.324
24492	4561.3	9.725	5.468	38.3	4.007	29.11	148.6	5.956	196.9	17.47	2.325
24493	4561.4	6.484	7.908	92.35	3.337	31.96	139.8	3.422	222.5	18.7	2.545
24494	4561.6	9.407	5.71	36.77	3.975	29.0	147.2	4.036	198.9	16.45	2.338
24495	4561.6	6.286	7.851	92.36	2.866	31.96	140.0	3.177	218.6	19.73	2.526
24496	4561.8	9.195	5.833	36.75	3.968	29.02	146.4	3.649	198.4	17.33	2.301
24497	4561.8	6.088	7.857	93.27	2.839	31.96	140.4	4.009	218.6	20.26	2.526
24498	4561.9	9.089	5.845	36.67	3.879	28.98	147.1	2.867	198.8	17.33	2.328
24499	4562.0	5.891	8.182	91.66	3.142	31.96	140.0	2.958	222.5	19.66	2.527
24500	4562.2	8.771	5.822	36.78	3.659	29.14	146.3	4.681	198.2	20.21	2.316
24501	4562.2	5.693	8.511	92.13	3.289	31.96	139.7	3.944	217.6	18.75	2.522
24502	4562.4	8.559	5.68	36.64	3.395	29.13	147.5	2.807	197.2	21.22	2.329
24503	4562.4	5.495	8.586	91.6	3.113	31.96	139.5	3.512	217.6	20.05	2.516
24504	4562.6	8.347	5.602	36.74	3.241	29.2	147.1	3.96	195.7	21.92	2.328
24505	4562.6	5.297	8.496	91.6	3.249	31.96	139.3	3.241	216.7	20.03	2.489
24506	4562.8	8.135	5.668	36.73	3.228	29.11	147.3	1.937	196.2	21.81	2.326
24507	4562.8	5.1	8.534	92.24	3.814	31.96	139.5	2.967	217.6	21.5	2.553
24508	4563.0	7.923	5.813	36.84	3.355	29.16	146.6	4.214	196.5	20.15	2.313
24509	4563.0	4.902	8.615	92.13	3.65	31.96	139.3	4.578	217.6	20.67	2.533
24510	4563.2	4.704	8.747	92.13	3.706	31.96	139.1	2.888	217.6	23.29	2.519
24511	4563.2	7.711	5.953	36.64	3.457	29.02	146.8	2.588	197.0	18.63	2.338
24512	4563.4	7.499	6.028	36.65	3.428	29.24	146.8	4.507	197.0	18.32	2.321
24513	4563.4	4.507	8.705	92.1	2.888	31.96	139.3	3.736	216.7	23.51	2.558
24514	4563.6	4.309	8.609	91.7	2.649	31.96	139.3	2.303	217.6	24.46	2.556
24515	4563.6	7.287	6.083	36.75	3.327	29.14	146.3	5.318	197.4	18.12	2.324
24516	4563.8	7.075	5.88	36.66	3.703	29.07	146.8	3.826	196.8	18.01	2.314
24517	4563.8	4.111	8.209	91.99	2.674	31.96	139.8	2.619	216.7	22.81	2.561
24518	4564.0	3.913	8.098	91.94	2.826	32.0	140.4	3.793	217.6	21.77	2.52
24519	4564.0	6.863	6.874	36.68	6.606	28.98	147.2	3.139	195.4	16.52	2.325
24520	4564.1	6.757	6.874	12.2	6.606	29.19	147.0	8.674	195.4	15.77	0.768
24521	4564.2	3.716	8.056	86.63	3.016	32.17	139.6	3.42	217.6	20.91	2.273
24522	4564.4	3.518	8.372	86.5	2.901	31.83	139.5	3.957	217.6	21.96	2.321
24523	4564.4	6.439	9.533	0.0	10.638	29.27	142.5	5.731	194.4	10.99	0.0
24524	4564.6	6.227	13.046	0.0	13.299	29.22	140.0	10.965	194.3	11.86	0.0
24525	4564.6	3.32	8.137	85.41	2.446	31.96	139.5	4.06	217.6	25.05	2.306
24526	4564.8	3.123	7.573	85.09	2.189	32.22	139.8	2.507	213.7	27.43	2.291
24527	4564.8	6.015	15.045	0.0	11.57	29.07	136.5	14.069	196.3	12.52	0.0
24528	4565.0	5.803	16.278	0.0	8.503	29.08	136.5	2.988	197.6	13.64	0.0
24529	4565.0	2.925	7.155	86.45	2.69	32.15	140.8	2.082	216.7	26.06	2.297
24530	4565.2	5.591	16.487	0.0	5.416	29.08	136.1	3.292	199.2	14.75	0.0
24531	4565.2	2.727	7.191	87.48	3.25	32.12	139.9	3.341	218.8	21.62	2.286
24532	4565.4	5.379	16.66	0.0	3.946	29.09	136.3	3.38	198.9	15.15	0.0
24533	4565.4	2.529	7.68	86.2	3.308	31.99	139.6	3.676	216.7	19.57	2.304
24534	4565.6	2.332	7.875	85.09	3.056	32.05	139.2	3.853	216.7	19.49	2.326
24535	4565.6	5.167	16.871	0.0	3.804	29.09	135.2	5.48	197.9	16.15	0.0
24536	4565.8	4.955	16.908	0.0	3.66	29.12	136.3	4.254	197.1	16.46	0.0
24537	4565.8	2.134	8.021	85.8	3.166	31.95	139.6	3.362	212.7	20.6	2.308
24538	4566.0	1.936	8.159	87.52	3.484	31.75	139.2	2.935	216.7	18.55	2.322
24539	4566.0	4.742	17.042	0.0	3.551	29.09	135.5	4.325	197.1	17.26	0.0
24540	4566.2	4.53	17.065	0.0	3.494	29.11	135.4	5.251	198.6	17.96	0.0
24541	4566.2	1.739	8.429	86.77	3.91	31.75	138.8	3.179	212.7	17.36	2.294
24542	4566.4	1.541	8.606	87.73	3.456	31.75	138.7	3.883	216.7	18.19	2.33
24543	4566.4	4.318	16.967	0.0	3.526	29.05	135.0	4.159	198.1	17.45	0.0
24544	4566.6	4.106	16.666	0.0	3.605	29.1	136.1	3.693	197.2	16.99	0.0
24545	4566.6	1.343	8.576	86.08	2.92	31.75	138.7	2.792	216.7	23.18	2.325
24546	4566.8	1.145	8.491	86.78	2.946	31.75	138.9	2.581	213.7	22.75	2.349
24547	4566.8	3.894	16.301	0.0	3.658	29.1	136.8	2.957	196.6	16.97	0.0
24548	4567.0	3.682	16.118	0.0	3.698	29.13	137.2	3.092	196.4	17.51	0.0
24549	4567.0	0.948	8.258	86.56	3.12	31.79	139.0	3.217	213.7	23.04	2.306
24550	4567.2	3.47	16.032	0.0	3.758	29.13	136.0	3.651	197.4	17.83	0.0
24551	4567.2	0.75	8.089	86.79	2.607	32.17	139.5	3.682	213.7	19.55	2.309
24552	4567.4	0.552	7.898	86.56	2.739	32.17	139.5	3.157	217.6	19.86	2.319
24553	4567.4	3.258	16.028	0.0	3.862	29.14	137.1	4.225	196.8	17.69	0.0
24554	4567.6	3.046	15.944	0.0	3.948	29.13	136.1	4.015	197.1	16.4	0.0
24555	4567.6	0.355	7.716	86.98	1.736	32.17	139.6	2.912	219.6	23.22	2.28
24556	4567.8	2.834	15.745	0.0	4.478	29.14	137.5	3.392	196.7	15.83	0.0
24557	4567.8	0.157	7.845	96.9	0.884	32.17	140.1	2.271	218.6	21.97	2.142
24558	4568.0	2.622	15.613	0.0	5.346	29.11	136.9	5.667	196.7	11.82	0.0
24559	4568.0	9.882	7.089	95.96	0.601	32.97	141.4	0.956	199.3	99.84	2.284
24560	4568.2	2.41	15.657	0.0	6.304	29.16	138.2	3.517	197.0	7.74	0.0
24561	4568.4	2.198	16.088	0.0	6.009	29.3	136.2	4.297	197.7	10.64	0.0
24562	4568.6	1.986	16.446	0.0	5.06	29.13	135.7	4.667	199.8	15.24	0.0
24563	4568.8	1.745	12.977	0.0	3.95	29.24	136.0	4.132	200.7	16.09	0.0
24564	4569.0	1.504	9.236	26.16	3.588	29.15	147.1	3.257	200.8	17.04	1.367
24565	4569.2	1.293	5.491	44.77	3.587	29.14	147.2	3.656	199.7	17.62	2.335
24566	4569.4	1.081	5.487	44.62	3.691	29.09	147.3	3.672	199.5	16.4	2.356
24567	4569.6	0.869	5.483	44.5	3.807	29.1	147.1	4.248	199.2	15.87	2.294
24568	4569.8	0.652	5.374	44.46	4.16	29.23	147.2	5.09	198.1	16.18	2.34
24569	4570.0	0.435	5.309	44.31	4.882	29.1	147.6	5.119	198.1	15.36	2.33
24570	4570.2	0.217	5.179	44.31	6.048	29.11	147.3	5.521	198.7	14.36	2.315
24571	4570.4	0.0	5.413	44.27	7.185	29.09	147.6	5.98	200.0	12.73	2.343
24572	4570.6	9.844	6.401	44.32	7.845	29.1	146.9	4.75	203.6	11.04	2.337
24573	4570.8	9.613	8.519	0.0	7.79	28.92	144.4	5.615	207.1	10.89	0.0
24574	4571.0	9.386	11.534	0.0	7.1	29.07	141.3	10.384	210.3	12.39	0.0
24575	4571.2	9.159	12.631	0.0	5.993	29.19	137.8	8.337	211.5	14.08	0.0
24576	4571.4	8.933	12.427	0.0	4.625	29.09	141.1	4.683	212.0	17.67	0.0
24577	4571.6	8.706	11.439	0.0	3.534	29.05	141.9	1.445	212.2	21.23	0.0
24578	4571.8	8.48	11.847	0.0	3.462	29.05	140.8	2.961	211.5	21.31	0.0
24579	4572.0	8.253	12.67	0.0	4.558	29.06	139.9	3.184	210.8	17.71	0.0
24580	4572.2	8.026	14.018	0.0	5.815	29.1	139.4	3.41	211.3	13.99	0.0
24581	4572.4	7.8	15.649	0.0	5.571	29.14	136.8	8.724	211.6	14.01	0.0
24582	4572.6	7.573	13.938	0.0	4.173	29.14	135.0	8.646	210.3	16.2	0.0
24583	4572.8	7.346	12.27	0.0	2.809	29.1	142.9	5.907	208.7	17.32	0.0
24584	4573.0	7.12	10.155	0.0	2.543	29.14	141.1	4.537	206.0	19.63	0.0
24585	4573.2	6.893	11.037	0.0	2.908	29.06	140.6	2.82	206.1	21.83	0.0
24586	4573.4	6.667	11.186	0.0	3.254	29.09	141.2	2.143	206.3	20.18	0.0
24587	4573.6	6.44	11.327	0.0	3.483	29.09	140.6	4.302	206.0	17.86	0.0
24588	4573.8	6.213	11.821	0.0	3.6	29.07	140.2	3.253	206.0	17.53	0.0
24589	4574.0	5.987	12.166	0.0	3.567	29.08	139.7	4.315	205.0	17.65	0.0
24590	4574.2	5.76	12.349	0.0	3.442	29.06	139.7	3.769	205.4	18.05	0.0
24591	4574.4	5.534	12.388	0.0	3.269	29.09	139.3	3.777	204.1	19.2	0.0
24592	4574.6	5.307	12.346	0.0	3.124	29.09	139.9	2.904	203.4	20.42	0.0
24593	4574.8	5.08	12.296	0.0	3.097	29.08	139.6	3.191	203.1	20.44	0.0
24594	4575.0	4.854	12.281	0.0	3.189	29.2	139.6	2.994	203.7	19.25	0.0
24595	4575.2	4.627	12.273	0.0	3.317	29.07	140.2	3.853	203.7	18.12	0.0
